#5242
21
#inobs
74 263 771 550 192  44   7   4   6  14 114 186 170 110 134  82 457 523 588 647 306
#YEAR RIVER l1 l2 dt dl
2009 2 153 177 394 22.25
2009 2 330 336 371 5.91
2009 2 185 249 525 44.53
2009 2 212 234 502 16.01
2009 2 150 240 529 62.14
2009 2 193 216 393 21.38
2009 2 175 230 501 40.1
2009 2 181 248 496 49.34
2009 2 242 248 394 5.56
2009 2 198 253 497 40.42
2009 2 159 171 377 11.63
2009 2 224 227 377 2.91
2009 2 234 249 375 14.61
2009 2 110 160 394 46.35
2009 2 216 235 390 17.79
2009 2 225 252 525 18.78
2009 2 195 278 525 57.74
2009 2 136 180 392 41
2009 2 267 282 390 14.05
2009 2 272 289 390 15.92
2009 2 240 255 393 13.94
2009 2 106 146 396 36.89
2009 2 165 200 529 24.17
2009 2 109 217 527 74.85
2009 2 106 175 501 50.3
2009 2 234 239 375 4.87
2009 2 153 195 527 29.11
2009 2 108 184 522 53.18
2009 2 219 241 494 16.27
2009 2 205 222 393 15.8
2009 2 192 212 389 18.78
2009 2 246 266 392 18.64
2009 2 166 215 394 45.42
2009 2 152 187 499 25.62
2009 2 246 270 395 22.19
2009 2 216 240 394 22.25
2009 2 184 202 502 13.1
2009 2 235 245 392 9.32
2009 2 206 218 374 11.72
2009 2 245 259 374 13.67
2009 2 177 250 500 53.33
2009 2 205 233 499 20.49
2009 2 254 260 392 5.59
2009 2 264 300 498 26.4
2009 2 125 215 527 62.38
2009 2 104 202 500 71.59
2009 2 110 223 501 82.38
2009 2 163 216 373 51.9
2009 2 101 183 499 60.02
2009 2 107 202 527 65.84
2009 2 278 280 375 1.95
2009 2 190 214 390 22.48
2009 2 108 166 392 54.04
2009 2 154 210 501 40.83
2009 2 168 198 389 28.17
2009 2 257 277 393 18.59
2009 2 244 250 372 5.89
2009 2 114 210 500 70.13
2009 2 125 177 372 51.06
2009 2 258 270 371 11.81
2009 2 161 215 389 50.7
2009 2 187 208 393 19.52
2009 2 105 147 389 39.44
2009 2 251 272 389 19.72
2009 2 182 241 524 41.13
2009 2 178 196 373 17.63
2009 2 112 189 528 53.27
2009 2 271 298 394 25.03
2009 2 126 168 390 39.33
2009 2 140 256 524 80.86
2009 2 220 248 392 26.09
2009 2 218 266 522 33.59
2009 2 120 188 523 47.49
2009 2 129 210 497 59.53
2009 2 216 210 388 -5.65
2009 2 162 227 501 47.39
2009 2 165 196 369 30.68
2009 2 190 218 396 25.83
2009 2 242 258 392 14.91
2009 2 172 203 370 30.6
2009 2 180 275 523 66.35
2009 2 138 188 394 46.35
2009 2 175 237 524 43.22
2009 2 102 185 525 57.74
2009 2 120 191 496 52.28
2009 2 229 260 391 28.96
2009 2 197 224 388 25.42
2009 2 201 230 391 27.09
2009 2 238 248 391 9.34
2009 2 238 253 391 14.01
2009 2 111 190 522 55.28
2009 2 103 155 392 48.45
2009 2 350 352 372 1.96
2009 2 106 215 494 80.59
2009 2 188 231 391 40.17
2009 2 243 260 395 15.72
2009 2 115 215 501 72.9
2009 2 120 166 370 45.41
2009 2 165 206 497 30.13
2009 2 174 245 523 49.58
2009 2 160 235 492 55.68
2009 2 177 232 498 40.34
2009 2 156 199 371 42.33
2009 2 108 208 497 73.49
2009 2 172 201 371 28.55
2009 2 122 199 498 56.47
2009 2 125 200 394 69.53
2009 2 164 210 498 33.74
2009 2 216 239 393 21.38
2009 2 206 227 390 19.67
2009 2 175 238 526 43.75
2009 2 240 257 387 16.04
2009 2 112 195 524 57.85
2009 2 119 179 388 56.48
2009 2 138 232 521 65.9
2009 2 118 195 374 75.2
2009 2 131 240 521 76.42
2009 2 118 220 521 71.51
2009 2 100 181 393 75.28
2009 2 301 322 522 14.69
2009 2 179 231 499 38.06
2009 2 169 211 528 29.05
2009 2 115 198 391 77.53
2009 2 161 196 387 33.03
2009 2 131 192 391 56.98
2009 2 101 176 390 70.24
2009 2 109 171 393 57.62
2009 2 200 262 522 43.38
2009 2 162 228 527 45.74
2009 2 111 180 497 50.71
2009 2 127 218 523 63.55
2009 2 252 268 395 14.79
2009 2 193 216 390 21.54
2009 2 227 238 370 10.86
2009 2 117 211 392 87.59
2009 2 330 352 490 16.4
2009 2 157 191 373 33.29
2009 2 164 225 524 42.52
2009 2 115 225 523 76.82
2009 2 101 184 521 58.19
2009 2 127 197 499 51.24
2009 2 177 213 497 26.46
2009 2 175 231 494 41.4
2009 2 240 263 386 21.76
2009 2 109 196 499 63.68
2009 2 124 178 368 53.6
2009 2 196 265 525 48
2009 2 191 258 499 49.04
2009 2 127 242 526 79.86
2009 2 186 231 497 33.07
2009 2 167 221 498 39.61
2009 2 125 213 497 64.67
2009 2 175 205 390 28.1
2009 2 250 257 370 6.91
2009 2 190 218 393 26.02
2009 2 175 255 522 55.98
2009 2 175 210 393 32.53
2009 2 120 171 394 47.28
2009 2 171 228 494 42.14
2009 2 245 260 393 13.94
2009 2 182 252 499 51.24
2009 2 114 190 499 55.63
2009 2 175 222 497 34.54
2009 2 184 225 372 40.26
2009 2 175 228 525 36.87
2009 2 117 192 525 52.18
2009 2 129 215 497 63.2
2009 2 165 237 521 50.48
2009 2 167 220 499 38.79
2009 2 192 265 497 53.65
2009 2 187 246 497 43.36
2009 2 189 273 497 61.73
2009 2 247 282 389 32.86
2009 2 123 207 499 61.48
2009 2 255 275 373 19.58
2009 2 159 206 391 43.9
2009 2 126 187 498 44.74
2009 2 232 249 370 16.78
2009 2 111 183 386 68.13
2009 2 121 192 524 49.49
2009 2 234 241 391 6.54
2009 2 110 192 497 60.26
2009 2 102 152 391 46.71
2009 2 189 260 527 49.21
2009 2 167 264 522 67.87
2009 2 198 248 497 36.75
2009 2 174 267 522 65.07
2009 2 170 225 497 40.42
2009 2 169 206 497 27.19
2009 2 114 190 525 52.87
2009 2 116 225 497 80.11
2009 2 213 233 394 18.54
2009 2 272 282 393 9.29
2009 2 257 260 371 2.95
2009 2 189 258 499 50.51
2009 2 176 235 497 43.36
2009 2 163 220 520 40.04
2009 2 171 235 524 44.61
2009 2 117 180 390 59
2009 2 234 250 370 15.79
2009 2 240 256 389 15.02
2009 2 171 185 369 13.86
2009 2 161 193 393 29.74
2009 2 271 285 372 13.75
2009 2 223 260 390 34.65
2009 2 272 280 392 7.45
2009 2 108 157 394 45.42
2009 2 106 164 369 57.41
2009 2 125 185 393 55.76
2009 2 171 220 392 45.66
2009 2 114 197 371 81.71
2009 2 121 221 524 69.7
2009 2 175 257 519 57.71
2009 2 174 247 497 53.65
2009 2 286 317 392 28.88
2009 2 122 233 499 81.25
2009 2 196 235 497 28.66
2009 2 196 242 393 42.75
2009 2 120 165 373 44.07
2009 2 164 207 526 29.86
2009 2 173 213 496 29.46
2009 2 131 200 390 64.62
2009 2 189 220 370 30.6
2009 2 162 219 524 39.73
2009 2 173 205 368 31.76
2009 2 109 181 386 68.13
2009 2 234 252 372 17.67
2009 2 111 184 387 68.9
2009 2 169 210 392 38.2
2009 2 111 202 523 63.55
2009 2 160 241 518 57.11
2009 2 180 245 525 45.22
2009 2 220 238 385 17.08
2009 2 213 242 369 28.71
2009 2 117 197 524 55.76
2009 2 101 190 525 61.92
2009 2 145 172 369 26.73
2009 2 130 165 369 34.64
2009 2 294 300 390 5.62
2009 2 158 225 523 46.79
2009 2 132 199 523 46.79
2009 2 222 258 391 33.63
2009 2 120 220 497 73.49
2009 2 111 210 497 72.76
2009 2 110 205 498 69.68
2009 2 120 232 493 82.98
2009 2 128 212 495 61.98
2009 2 240 280 369 39.59
2009 2 111 199 523 61.46
2009 2 158 215 495 42.06
2009 2 212 240 390 26.22
2009 2 175 230 495 40.58
2009 2 200 252 495 38.37
2009 2 173 243 495 51.65
2009 2 127 191 392 59.63
2009 2 116 205 497 65.41
2009 2 223 262 390 36.52
2009 2 101 211 520 77.26
2009 2 181 249 496 50.07
2009 2 120 230 495 81.17
2009 2 134 216 495 60.51
2009 2 121 214 391 86.88
2009 2 122 168 390 43.08
2009 2 211 240 386 27.44
2009 2 188 240 391 48.58
2009 2 184 213 391 27.09
2009 2 118 208 495 66.41
2009 2 205 240 369 34.64
2009 2 165 209 391 41.1
2009 2 250 297 518 33.14
2009 2 193 230 392 34.48
2009 2 179 242 497 46.3
2009 2 157 187 369 29.7
2009 2 164 199 390 32.78
2009 2 111 147 384 34.24
2009 2 110 205 495 70.1
2009 2 129 190 386 57.72
2009 2 179 219 495 29.52
2009 2 150 215 476 49.88
2009 2 132 184 370 51.33
2009 2 189 216 369 26.73
2009 2 135 182 368 46.65
2009 2 130 195 366 64.87
2009 2 135 196 369 60.38
2009 2 137 207 498 51.34
2009 2 149 250 500 73.78
2009 2 143 202 473 45.56
2009 2 194 208 369 13.86
2009 2 143 183 367 39.81
2009 2 165 246 473 62.55
2009 2 132 185 367 52.75
2009 2 156 231 497 55.12
2009 2 120 183 476 48.34
2009 2 140 197 369 56.42
2009 2 180 231 366 50.9
2009 2 122 199 452 62.22
2009 2 144 216 476 55.25
2009 2 126 207 474 62.42
2009 2 156 214 451 46.97
2009 2 107 184 451 62.36
2009 2 127 194 417 58.69
2009 2 117 195 420 67.83
2009 2 115 232 447 95.6
2009 2 130 223 447 75.99
2009 2 127 196 451 55.88
2009 2 111 156 452 36.36
2009 2 121 203 451 66.41
2009 2 179 205 394 24.1
2009 2 145 214 398 63.32
2009 2 136 201 393 60.41
2009 2 100 136 389 33.8
2009 2 232 278 391 42.97
2009 2 252 285 391 30.83
2009 2 182 231 366 48.9
2009 2 157 218 366 60.88
2009 2 232 255 366 22.95
2009 2 171 223 393 48.33
2009 2 211 248 387 34.92
2009 2 159 190 391 28.96
2009 2 100 186 390 80.54
2009 2 197 232 384 33.29
2009 2 141 195 391 50.44
2009 2 172 246 390 69.3
2009 2 130 177 366 46.9
2009 2 116 131 370 14.81
2009 2 155 162 367 6.97
2009 2 100 181 369 80.18
2009 2 141 180 366 38.92
2009 2 146 210 366 63.87
2009 2 157 205 366 47.9
2010 2 383 385 501 1.46
2010 2 286 320 508 24.45
2010 2 297 300 521 2.1
2010 2 390 401 527 7.62
2010 2 247 294 383 44.82
2010 2 242 260 387 16.99
2010 2 240 262 383 20.98
2010 2 253 279 385 24.67
2010 2 243 255 369 11.88
2010 2 274 296 388 20.71
2010 2 243 288 384 42.8
2010 2 290 290 373 0
2010 2 265 297 522 22.39
2010 2 260 290 489 22.41
2010 2 225 239 386 13.25
2010 2 265 295 389 28.17
2010 2 248 264 368 15.88
2010 2 233 254 506 15.16
2010 2 290 310 506 14.44
2010 2 246 265 383 18.12
2010 2 212 242 491 22.32
2010 2 285 308 367 22.89
2010 2 256 300 386 41.63
2010 2 213 229 388 15.06
2010 2 233 268 386 33.12
2010 2 192 222 382 28.68
2010 2 245 282 500 27.03
2010 2 254 297 387 40.58
2010 2 236 268 384 30.44
2010 2 219 224 384 4.76
2010 2 245 298 519 37.3
2010 2 241 275 524 23.7
2010 2 223 275 508 37.39
2010 2 241 287 382 43.98
2010 2 220 240 390 18.73
2010 2 257 294 367 36.82
2010 2 211 236 399 22.89
2010 2 262 275 398 11.93
2010 2 209 255 491 34.22
2010 2 205 242 385 35.1
2010 2 217 254 507 26.66
2010 2 245 273 394 25.96
2010 2 218 276 524 40.43
2010 2 236 284 519 33.78
2010 2 214 249 384 33.29
2010 2 300 316 385 15.18
2010 2 287 310 401 20.95
2010 2 205 229 386 22.71
2010 2 180 220 380 38.45
2010 2 258 277 371 18.71
2010 2 180 217 383 35.29
2010 2 191 266 505 54.25
2010 2 215 271 511 40.03
2010 2 250 290 385 37.95
2010 2 223 267 507 31.7
2010 2 278 298 371 19.69
2010 2 218 249 488 23.2
2010 2 285 300 366 14.97
2010 2 202 228 366 25.95
2010 2 216 280 524 44.61
2010 2 146 205 385 55.97
2010 2 215 255 400 36.52
2010 2 166 214 385 45.54
2010 2 195 246 386 48.26
2010 2 179 266 475 66.9
2010 2 173 235 470 48.18
2010 2 195 242 504 34.06
2010 2 255 260 373 4.9
2010 2 170 226 529 38.67
2010 2 260 297 504 26.81
2010 2 183 225 369 41.57
2010 2 192 224 400 29.22
2010 2 198 239 505 29.65
2010 2 221 272 524 35.55
2010 2 238 253 370 14.81
2010 2 177 248 469 55.29
2010 2 185 235 502 36.38
2010 2 147 201 367 53.74
2010 2 205 238 399 30.21
2010 2 174 223 505 35.44
2010 2 208 261 503 38.49
2010 2 208 256 522 33.59
2010 2 226 314 366 87.82
2010 2 231 271 499 29.28
2010 2 198 240 506 30.32
2010 2 160 210 527 34.65
2010 2 222 240 396 16.6
2010 2 181 234 489 39.59
2010 2 208 252 495 32.47
2010 2 205 270 502 47.29
2010 2 190 235 385 42.69
2010 2 163 217 388 50.83
2010 2 202 246 529 30.38
2010 2 185 223 368 37.72
2010 2 180 228 494 35.49
2010 2 216 245 396 26.75
2010 2 194 225 383 29.56
2010 2 182 235 527 36.73
2010 2 140 212 508 51.77
2010 2 185 215 386 28.39
2010 2 166 236 505 50.63
2010 2 247 271 469 18.69
2010 2 186 250 527 44.36
2010 2 180 235 470 42.74
2010 2 120 210 526 62.5
2010 2 245 269 366 23.95
2010 2 262 282 367 19.9
2010 2 155 201 389 43.19
2010 2 114 220 524 73.89
2010 2 179 236 524 39.73
2010 2 127 222 527 65.84
2010 2 188 241 495 39.11
2010 2 116 201 387 80.22
2010 2 123 220 523 67.74
2010 2 139 204 531 44.71
2010 2 173 228 389 51.64
2010 2 262 285 389 21.6
2010 2 244 273 385 27.51
2010 2 169 210 389 38.5
2010 2 222 265 387 40.58
2010 2 226 271 385 42.69
2010 2 203 245 385 39.85
2010 2 110 196 523 60.06
2010 2 170 215 385 42.69
2010 2 172 225 385 50.28
2010 2 224 241 386 16.09
2010 2 236 283 524 32.76
2010 2 254 290 386 34.06
2010 2 178 253 383 71.52
2010 2 149 245 527 66.54
2010 2 115 200 385 80.64
2010 2 117 183 386 62.45
2010 2 112 187 526 52.08
2010 2 230 273 494 31.79
2010 2 100 180 387 75.5
2010 2 123 199 529 52.47
2010 2 132 249 528 80.94
2010 2 101 200 528 68.48
2010 2 196 252 488 41.91
2010 2 200 248 524 33.46
2010 2 194 246 388 48.95
2010 2 198 268 526 48.61
2010 2 241 272 387 29.26
2010 2 196 223 383 25.75
2010 2 136 227 528 62.95
2010 2 200 236 523 25.14
2010 2 117 205 382 84.14
2010 2 112 225 526 78.47
2010 2 165 197 383 30.52
2010 2 119 200 386 76.65
2010 2 268 298 385 28.46
2010 2 186 254 488 50.9
2010 2 223 265 383 40.05
2010 2 202 232 380 28.84
2010 2 188 259 526 49.3
2010 2 131 206 387 70.78
2010 2 204 251 526 32.64
2010 2 161 223 387 58.52
2010 2 114 203 525 61.92
2010 2 180 206 385 24.67
2010 2 145 197 385 49.33
2010 2 188 235 386 44.47
2010 2 172 208 385 34.15
2010 2 191 230 491 29.01
2010 2 162 215 527 36.73
2010 2 120 180 525 41.74
2010 2 135 216 385 76.84
2010 2 270 296 382 24.86
2010 2 223 253 387 28.31
2010 2 148 196 382 45.9
2010 2 172 224 521 36.45
2010 2 131 190 381 56.56
2010 2 230 252 382 21.04
2010 2 120 228 522 75.57
2010 2 186 246 489 44.82
2010 2 180 220 381 38.35
2010 2 232 248 384 15.22
2010 2 232 274 521 29.44
2010 2 122 213 489 67.97
2010 2 135 234 488 74.1
2010 2 105 219 521 79.92
2010 2 227 255 380 26.91
2010 2 215 240 517 17.66
2010 2 216 254 383 36.24
2010 2 180 237 489 42.58
2010 2 257 282 383 23.84
2010 2 198 231 380 31.72
2010 2 160 221 384 58.02
2010 2 141 233 523 64.25
2010 2 215 255 383 38.15
2010 2 179 246 381 64.23
2010 2 111 184 374 71.29
2010 2 107 195 483 66.55
2010 2 109 187 374 76.18
2010 2 285 295 376 9.71
2010 2 111 240 476 98.99
2010 2 252 276 373 23.5
2010 2 161 234 507 52.59
2010 2 127 197 370 69.1
2010 2 179 262 471 64.36
2010 2 168 237 472 53.39
2010 2 183 253 471 54.28
2010 2 255 268 366 12.97
2010 2 135 218 511 59.33
2010 2 125 227 512 72.76
2010 2 125 165 368 39.7
2010 2 224 254 367 29.86
2010 2 171 204 367 32.84
2010 2 108 196 510 63.02
2010 2 243 260 369 16.83
2010 2 227 260 370 32.58
2010 2 140 220 472 61.91
2010 2 107 170 369 62.36
2010 2 101 192 511 65.04
2010 2 135 215 504 57.98
2010 2 117 172 369 54.44
2010 2 133 218 366 84.83
2010 2 122 197 369 74.24
2010 2 120 202 506 59.19
2010 2 173 225 366 51.89
2010 2 176 236 473 46.33
2010 2 212 255 504 31.16
2010 2 127 210 502 60.39
2010 2 155 228 470 56.73
2010 2 259 295 369 35.63
2010 2 179 255 474 58.56
2010 2 201 235 366 33.93
2010 2 168 274 506 76.51
2010 2 165 219 507 38.9
2010 2 165 217 367 51.75
2010 2 167 218 506 36.81
2010 2 125 182 507 41.06
2010 2 124 226 507 73.48
2010 2 194 220 367 25.88
2010 2 185 237 501 37.91
2010 2 262 304 505 30.38
2010 2 211 256 470 34.97
2010 2 130 185 368 54.59
2010 2 167 209 367 41.8
2010 2 149 181 366 31.93
2010 2 200 233 509 23.68
2010 2 213 240 506 19.49
2010 2 209 260 505 36.89
2010 2 138 221 506 59.91
2010 2 132 231 505 71.6
2010 2 135 205 367 69.67
2010 2 187 235 506 34.65
2010 2 144 211 367 66.68
2010 2 185 231 368 45.66
2010 2 134 200 366 65.86
2010 2 138 239 505 73.05
2010 2 178 237 503 42.84
2010 2 110 157 366 46.9
2010 2 157 227 469 54.51
2010 2 213 240 367 26.87
2010 2 202 253 466 39.97
2010 2 240 280 506 28.87
2010 2 178 241 506 45.48
2010 2 205 240 504 25.36
2010 2 245 269 366 23.95
2010 2 129 183 366 53.89
2010 2 245 276 471 24.04
2010 2 194 253 469 45.95
2010 2 185 252 498 49.14
2010 2 183 211 469 21.81
2010 2 170 227 505 41.23
2010 2 260 279 366 18.96
2010 2 109 210 503 73.34
2010 2 163 245 470 63.72
2010 2 150 253 471 79.87
2010 2 140 205 503 47.2
2010 2 149 217 502 49.48
2010 2 147 224 468 60.09
2010 2 139 215 504 55.08
2010 2 195 248 504 38.41
2010 2 234 271 469 28.82
2010 2 133 184 501 37.18
2010 2 228 280 496 38.29
2010 2 140 200 502 43.66
2010 2 117 184 502 48.75
2010 2 91 238 460 116.72
2010 2 240 262 403 19.94
2010 2 220 240 399 18.31
2010 2 138 183 400 41.09
2010 2 162 227 398 59.65
2010 2 220 232 366 11.98
2010 2 208 246 397 34.96
2010 2 215 240 400 22.83
2010 2 155 220 398 59.65
2010 2 125 187 397 57.04
2010 2 202 239 401 33.7
2010 2 183 215 400 29.22
2010 2 231 257 366 25.95
2010 2 192 237 366 44.91
2010 2 199 243 399 40.28
2010 2 209 244 401 31.88
2010 2 175 211 399 32.95
2010 2 235 262 397 24.84
2010 2 205 228 398 21.11
2010 2 153 196 371 42.33
2010 2 298 230 374 -66.41
2010 2 218 249 373 30.36
2010 2 167 200 372 32.4
2010 2 207 230 368 22.83
2010 2 242 253 370 10.86
2010 2 109 195 464 67.7
#eof
999
